@RELATION features

@ATTRIBUTE xMean 	NUMERIC
@ATTRIBUTE xStdDev 	NUMERIC
@ATTRIBUTE xIntqr 	NUMERIC
@ATTRIBUTE yMean 	NUMERIC
@ATTRIBUTE yStdDev 	NUMERIC
@ATTRIBUTE yIntqr 	NUMERIC
@ATTRIBUTE zMean 	NUMERIC
@ATTRIBUTE zStdDev 	NUMERIC
@ATTRIBUTE zIntqr 	NUMERIC
@ATTRIBUTE CorrXY 	NUMERIC
@ATTRIBUTE CorrXZ 	NUMERIC
@ATTRIBUTE CorrYZ 	NUMERIC
@ATTRIBUTE timeStamp NUMERIC
@ATTRIBUTE class 	{"sitting","walking","standing","lying","on table","running"}

@DATA
-9.6361664,0.018049606737671888,0.025129999999998986,-0.5465395933333334,0.013992027723696501,0.018836500000000034,-1.6646764,0.018304027565641003,0.02243750000000011,0.03454612577357639,0.2638843385013666,0.07658340722768163,1445592967336,"lying"
-9.635631766666666,0.01643022280077675,0.020339999999999137,-0.54852953,0.015650965392209105,0.021529999999999938,-1.6685609666666668,0.016535612811011107,0.021247499999999864,0.13853341065434832,0.25528534370968287,0.2661400316792723,1445592973378,"lying"
-9.636979533333333,0.017799605434605684,0.025129999999998986,-0.54868472,0.015610232390729338,0.021529999999999938,-1.6724138333333334,0.018274661395933145,0.025129999999999875,0.16923654902963298,0.22265671924087335,0.3121365218731559,1445592979422,"lying"
-9.636086266666666,0.018819899720255863,0.025129999999998986,-0.54656702,0.016694576413064176,0.02003849999999996,-1.6733189666666666,0.023081175435054595,0.03081749999999972,0.19246770814288208,0.32922695548842945,0.16467752139451344,1445592985463,"lying"
-9.6322532,0.02762757168997927,0.0370999999999988,-0.54261912,0.019884423247991983,0.027511000000000063,-1.6822046,0.04024614433648491,0.04068000000000027,-0.014263718685528339,0.44191428499529634,-0.15277587748678437,1445592991508,"lying"
-9.635169433333333,0.017684367754842514,0.023920000000000385,-0.5465033733333333,0.015504439853728411,0.020942999999999934,-1.6726491666666667,0.020002388878373877,0.025120000000000253,0.1929608485067295,0.26660771700225727,0.25130462540484977,1445592997549,"lying"
-9.628856433333333,0.017360409971931282,0.021529999999998495,-0.54048543,0.015766714409879725,0.020340000000000025,-1.6869223666666666,0.01732323484853838,0.023632499999999723,0.17706644494563614,0.24923015054026268,0.2646610825779717,1445593039846,"lying"
-9.628928266666666,0.018048850295392962,0.023622500000000102,-0.5415228033333334,0.015410691060468154,0.019149000000000083,-1.6852113666666666,0.016190408608243806,0.02153000000000005,0.15696779864083885,0.29244050390843573,0.23636731694326288,1445593045887,"lying"
-9.629008166666667,0.01804215037829825,0.027529999999998722,-0.54250345,0.016817478964157095,0.023624749999999972,-1.6878752333333333,0.017289482185992584,0.021549999999999958,0.19921199604402604,0.29288958035641466,0.42088129484209647,1445593051931,"lying"
-9.6318588,0.018175046638023017,0.026022499999999837,-0.5433408433333333,0.01571262223810677,0.021544999999999925,-1.6868699333333332,0.01618707649578794,0.020340000000000025,0.11922729082521616,0.26905479364858637,0.28114065164399116,1445593057973,"lying"
-9.629227533333333,0.01777037341061592,0.023920000000000385,-0.54195737,0.01730133812037724,0.023926000000000003,-1.6837515333333333,0.01905162877144731,0.023930000000000007,0.24372909839089446,0.34032900478326267,0.3359564128391332,1445593064015,"lying"
-9.629801233333334,0.018723704365396342,0.02632000000000012,-0.5421725766666666,0.016395077509808575,0.021531000000000078,-1.6845090666666667,0.019207779337701732,0.025129999999999875,0.10136456155159503,0.2612013107929506,0.3091844421881134,1445593070058,"lying"
-9.627755333333333,0.01871386364518713,0.025129999999998986,-0.54343657,0.01727728870091067,0.023628250000000017,-1.6852707666666666,0.02194136847557198,0.02990999999999988,0.19749278043779722,0.29257667272566057,0.11835908575775005,1445593076101,"lying"
0.028979037023333334,0.05444978942993119,0.016452825000000008,-0.6894471466666666,0.013412718799600107,0.016753999999999936,9.922022033333333,0.06569264765088623,0.019130000000000535,0.4309320163931082,-0.3057208460028859,-0.035810785718636426,1445592426030,"on table"
0.027380064460000002,0.01653554116059456,0.016738900000000004,-0.6893548866666667,0.010556341246007657,0.013167999999999958,9.923525033333334,0.015694203422573612,0.017949999999999022,0.2660975017477593,-0.3945996951096132,-0.22741818632600008,1445592432072,"on table"
0.028305205049999997,0.012523670864745798,0.016754200000000007,-0.6890597966666667,0.01115400498682615,0.015548999999999924,9.919201966666666,0.013180786048959652,0.016740000000002198,0.17629324880400388,-0.1388238401578918,0.00856206931138486,1445592438117,"on table"
0.026390629836666665,0.011765924321430617,0.016754099999999997,-0.6886299566666667,0.010889531442548372,0.01673899999999995,9.916470966666667,0.013639786998462761,0.018842499999999873,0.167022205919833,-0.04989390529398116,-0.002291587843352329,1445592444159,"on table"
0.025354002533333333,0.011666878489209765,0.0143585,-0.6893349833333333,0.010703111875014937,0.015548999999999924,9.9132123,0.014043317209173128,0.019130000000000535,0.18984622525864353,-0.02238256406217744,0.06633659936652425,1445592450201,"on table"
0.02438862937333333,0.01147465353734457,0.015548699999999999,-0.68830219,0.011623903291047809,0.01673899999999995,9.9115617,0.01315620601207306,0.017940000000001177,0.22542824649375218,-0.10167248897050662,-0.10948985962451466,1445592456242,"on table"
0.02421386652,0.012392106664831211,0.0167541,-0.6896224533333334,0.011062265455948968,0.016452749999999905,9.907716533333334,0.013859154876658463,0.01913999999999838,0.11678230570023958,-0.12777296342156902,-0.06107017604468828,1445592462286,"on table"
0.025481620186666665,0.012086861508515637,0.015563900000000002,-0.68960302,0.011476169515511806,0.01375974999999996,9.907708466666667,0.013312998312267212,0.01913999999999838,0.18056581939253602,-0.17465731638485119,-0.013942134474819656,1445592468331,"on table"
0.022765804983333332,0.011766597480603127,0.0155487,-0.6905795066666667,0.010367512911487254,0.01315299999999997,9.906029333333333,0.012624462274275461,0.0179399999999994,0.171919876720078,-0.012197346826605207,-0.026038762128823494,1445592474372,"on table"
0.022618357226666667,0.012135626762901332,0.0155487,-0.6904438233333333,0.011276364351246472,0.015262499999999957,9.9074694,0.013201275540377788,0.01764999999999972,0.10881585039113527,-0.03310574470844898,-0.0329859116035408,1445592480412,"on table"
0.02149001936666667,0.012674599387404704,0.016452825000000004,-0.6899973933333333,0.010277351037098736,0.014061249999999914,9.906244866666666,0.013162075637953848,0.0179399999999994,0.27147480796814183,-0.1026138838003313,-0.027691433343456143,1445592486455,"on table"
0.02162938109,0.011336751364870288,0.015548700000000002,-0.69126525,0.011622740912045163,0.017959999999999976,9.906049633333334,0.012629256613418727,0.0179399999999994,0.09816860805578068,-0.19388691465164448,-0.07726748463407902,1445592492495,"on table"
0.02292119345666667,0.012114050654780963,0.016754099999999994,-0.6912615566666667,0.010491753145861813,0.014357999999999982,9.910248900000001,0.012619645423918201,0.016750000000000043,0.16597546627504814,-0.09022964549762302,-0.042970029484520215,1445592498541,"on table"
0.020787860363333334,0.012107008457603046,0.016754200000000004,-0.6910857,0.011028253823004586,0.016753999999999936,9.9063481,0.013085872800332765,0.0179399999999994,0.1716135608750015,0.06751418790428783,-0.07414881432281603,1445592504585,"on table"
0.018845517886666666,0.012351607280937442,0.016754200000000004,-0.69093072,0.011131854645765382,0.015548000000000006,9.903641066666667,0.013629469357932364,0.020339999999999137,0.2148444451629045,-0.10924809171222526,-0.014691371999639699,1445592510626,"on table"
0.019460144413333335,0.012854419132593692,0.0167389,-0.69007287,0.011518796804608235,0.015563999999999911,9.8997081,0.013114603978582454,0.017940000000001177,0.19331264277154112,-0.023395530610848685,-0.06135845202848851,1445592516665,"on table"
0.018713731876666664,0.013440607964686322,0.016754200000000004,-0.6889562666666667,0.011312946149618558,0.015548999999999924,9.897933666666667,0.01252903124622115,0.016750000000000043,0.24845402192869948,0.033242001230983004,0.08716192673056017,1445592522708,"on table"
0.019192198713333334,0.012311049598475149,0.015548800000000003,-0.6895740766666667,0.01169196516911685,0.015251499999999973,9.8994095,0.011710077360517183,0.01645249999999976,0.16198933284831113,-0.07904748001997808,-0.10228709689634463,1445592528754,"on table"
0.01777735343,0.011853324495571452,0.016456635000000004,-0.6892956433333334,0.011198685595178316,0.0143589999999999,9.894140866666667,0.022726935309100436,0.020339999999999137,0.1362920612487096,0.031137620505275753,-0.007851733453926521,1445592534797,"on table"
0.018403167273333333,0.013392411183056714,0.017944380000000003,-0.69028868,0.010914003904235707,0.01526274999999988,9.894643133333334,0.015368148798968818,0.020340000000000913,0.17248393338464432,-0.052248123464186204,0.020410974543693818,1445592540837,"on table"
0.016082100803333332,0.012332180349824208,0.016738870000000003,-0.6892996266666667,0.010315629541464958,0.0143589999999999,9.894623600000001,0.013688162685291147,0.01914999999999978,0.0213487570757638,-0.04973850588522274,-0.006130172558071845,1445592546882,"on table"
0.0169795216,0.01270876371193236,0.017944380000000003,-0.6893550966666667,0.011088237008372205,0.0143589999999999,9.891780066666668,0.013026994175674845,0.0179399999999994,0.2383428373382011,-0.03079468000649061,-0.06058117775972007,1445592552922,"on table"
0.014697724976666668,0.012278728386431424,0.01675411,-0.6901250633333333,0.011201522394709833,0.015563999999999911,9.8911261,0.013370055462371515,0.018537499999998985,0.1674899445947362,-0.12220846461759768,0.11681201095340266,1445592558966,"on table"
0.016496939436666667,0.012354943261475196,0.016738870000000003,-0.6905114233333334,0.011094529843378094,0.014357999999999982,9.893087966666666,0.013325635095605286,0.019130000000000535,0.25012480395916004,-0.047450705097479735,-0.1192169406626692,1445592565007,"on table"
0.018362833563333337,0.012221948263442778,0.01645285,-0.6901449766666666,0.011164014118598046,0.015563999999999911,9.894587533333333,0.013010743769169332,0.017940000000001177,0.23941951539406509,-0.01593185481696656,-0.010788159069025154,1445592571049,"on table"
0.01776489128,0.013949108121562333,0.016754200000000004,-0.6905351566666666,0.011319109592721022,0.015563999999999911,9.895904066666667,0.017783296890336624,0.0179500000000008,0.31350665210586787,-0.3305262507492959,-0.16013061276552729,1445592577094,"on table"
0.01650461813,0.013026438861224754,0.019134570000000004,-0.6899296066666667,0.011651706497891151,0.014061249999999914,9.890663766666666,0.021653638702129614,0.019140000000000157,0.14843875782102744,-0.1064878718028142,-0.08864641010232187,1445592583136,"on table"
0.015675148813333335,0.013290552168168322,0.016738870000000003,-0.6904199333333333,0.010926337721100358,0.01315299999999997,9.891504466666667,0.01242814491395361,0.0179399999999994,0.2195852716282736,-0.015127247071261712,-0.002385823191842979,1445592589179,"on table"
0.015579577720000001,0.013311791726482168,0.016738870000000003,-0.6909584233333333,0.011268562327431697,0.015548000000000006,9.8888805,0.01359096225191986,0.01854750000000216,0.13479898229699988,-0.04355822707500634,0.009415010743962473,1445592595223,"on table"
0.015340217256666667,0.01304094772025477,0.01794437,-0.6915131233333334,0.010949216985860995,0.015548000000000006,9.887788633333333,0.01294140824214491,0.0179500000000008,0.15726248915730012,-0.15025851037441676,-0.02483984449726785,1445592601262,"on table"
0.013055213216666667,0.012910040880019702,0.0167389,-0.69208293,0.01129547246107171,0.015564000000000022,9.885595033333333,0.013271640206777353,0.0179399999999994,0.15586662432472825,-0.07088205011215197,0.005553418638096568,1445592607306,"on table"
0.013653153473333332,0.011466277442077368,0.0164413525,-0.6922901166666666,0.010415956969076873,0.01315299999999997,9.8844463,0.012207362654833385,0.016750000000000043,0.17165465650887715,-0.15221660060145412,-0.18824990097373448,1445592655645,"on table"
0.01019566531,0.010836778495278995,0.014358530000000001,-0.6916880733333334,0.010909803164352016,0.014357999999999982,9.8847733,0.013359740503883409,0.016750000000000043,0.18787728536877582,-0.01475871091821015,-0.004691940460289175,1445592661690,"on table"
0.011898549316666666,0.012093560546660284,0.0176467825,-0.6916917966666667,0.011430930792866051,0.015548000000000006,9.882499466666667,0.012552683055367723,0.017949999999999022,0.07679260110936338,0.009634140227753926,-0.03968049249414839,1445592667731,"on table"
0.01114033978,0.011250989704451174,0.0152511825,-0.6919194333333334,0.011074873856407574,0.016754000000000047,9.882847233333333,0.01259479865617232,0.015549999999999287,0.16463576053652745,-0.09659766978420055,-0.08537344711276114,1445592673773,"on table"
0.01118850933,0.012256594458051101,0.017944329999999998,-0.6907155633333334,0.010711660888144165,0.01315299999999997,9.8809088,0.012011376709667336,0.015549999999999287,0.20297196124643968,-0.010845294558243637,-0.08913025515297236,1445592679814,"on table"
0.01132807129,0.01257150259991701,0.016754130000000002,-0.6909024433333333,0.011121387119043544,0.014357999999999982,9.880166966666666,0.013716225450206494,0.01914999999999978,0.1619501663527218,0.0074526112921516445,0.01798761890774354,1445592685859,"on table"
0.01167876966,0.01209155809338185,0.015563940000000002,-0.6905319333333333,0.011073943188767449,0.015563999999999911,9.880470266666666,0.013139781255168148,0.016739999999998645,0.12671777190972613,0.008654428102192793,0.008740587852570533,1445592691901,"on table"
0.00949361048,0.012444535591657261,0.016754159,-0.69009289,0.010716271497147146,0.015563999999999911,9.879604866666666,0.012965432056443665,0.0179399999999994,0.10683478630534839,-0.03868697927757101,-0.06791063147381214,1445592697943,"on table"
0.008317208776666668,0.011978041442760984,0.016754159,-0.6905316,0.010470872624175391,0.01315299999999997,9.8779611,0.01369955946573413,0.01914999999999978,0.12084427982838974,-0.11965810581521791,-0.12385215427971635,1445592703989,"on table"
0.008496498810000001,0.011922138277349507,0.016754159,-0.6915966333333333,0.010725570327417711,0.014357999999999982,9.879341666666667,0.014215886017872069,0.017642499999999117,0.14907819338102424,-0.08319726820190963,0.006986486866680707,1445592710028,"on table"
0.009266303519999998,0.012076750017470531,0.01734926175,-0.6910897333333333,0.010759347869526315,0.014357999999999982,9.8797077,0.013170406716838902,0.016739999999998645,0.10149050790949048,-0.042278893433075886,-0.05007929502435101,1445592716071,"on table"
-2.0565254853333332,5.884733139089018,6.98824,-11.738650864,11.854026476719262,18.336199999999998,1.0737125543333332,12.473134163407908,15.138490000000001,0.08818494233622312,0.007212149776324222,0.0415150175618623,1445591586025,"running"
-2.225215446,6.250181972957989,6.68165825,-11.883976978,12.42187165089778,18.642515000000003,1.0054994776666666,10.283743688333914,9.154039999999998,-0.10386053486475957,-0.325941011321079,0.11822792562613635,1445591592067,"running"
-2.3466474473333334,6.656711556037194,7.478782750000001,-11.26720721822,12.338727920075344,18.811445,0.9133671066666667,9.696232575585944,6.986145,-0.004398865505675453,-0.36310166864058546,0.13174217956527093,1445591598113,"running"
-2.2133348496666665,5.866115087484917,6.77766325,-11.476307161333333,12.22673701018765,17.873192500000002,1.3755839193333335,8.38602588186042,7.4781675,-0.08542421987227602,-0.36161773808035286,0.20935758522312445,1445591604151,"running"
-2.3915518004666665,5.173764195850427,6.7405795,-11.415511056666666,12.145805611212364,17.8623955,1.6914491283333335,8.959248639431701,8.0946225,-0.10259456790112513,-0.45271118399592114,0.20409796395093094,1445591610195,"running"
-2.3593963583,5.657933271477913,7.4563325,-11.816430018333334,11.602337717795713,17.51249,1.2275320905999998,9.29687694989878,9.377185,-0.04500093672230765,-0.47581515870109126,0.15301543485793373,1445591616234,"running"
-2.3412514360000003,4.82863749389851,6.4680975,-11.314890531,11.370403417957494,16.873552500000002,1.5765895986666667,8.55920786190861,7.555339999999999,-0.029598771755488296,-0.41145065931954644,0.2404389507845384,1445591622279,"running"
-2.2814338103333336,4.753643448459922,5.4831485,-11.306431686,11.167880119879298,15.950255,1.7163623793333334,8.83233664548176,8.31476,-0.11110716285208512,-0.31073292530345453,0.17514518017439457,1445591628321,"running"
-2.436951517,4.550859867971632,6.044871250000001,-11.466740654,11.081299043937628,16.5304975,1.395532684,7.646738643090063,8.387435,-0.14431739648201533,-0.2831322438904257,0.18964448142037,1445591634364,"running"
-2.3906111226999998,4.813482527896309,6.1420765,-11.432528271,11.590572473436035,16.2254225,1.5317032216666664,8.324888894776763,8.6222375,-0.18201953557181857,-0.3281904495095841,0.21076248956668034,1445591640406,"running"
-1.9657937103333334,5.5067325791227875,6.176778,-11.442510359,11.95351741675349,16.756614999999996,1.5493343932666666,8.48462433368753,9.365205,-0.21581310412148463,-0.3470066015433521,0.18671195376542304,1445591646449,"running"
-1.8972905666666666,5.685567479763779,6.8742725,-11.644540142333334,12.349058270615297,16.582835,1.3650034016666668,8.865973647200043,8.746657500000001,-0.15518281825990135,-0.3851812946325843,0.16802176746439504,1445591652491,"running"
-2.225426023233333,6.596394390129201,7.706079999999999,-11.537584755333333,12.918705728615219,19.42551025,1.4211211966666666,8.512091901134834,9.0475525,-0.06300394883336478,-0.46131689149177496,0.14845530430244794,1445591658535,"running"
-1.988178723,6.07684192370196,7.22512,-11.675922898506666,12.890712985335977,17.56481,1.5737970110000001,9.087309233963433,9.261119999999998,-0.1403613657194221,-0.28819303196053925,0.23094434085859444,1445591664576,"running"
-1.8476443539999998,4.98940802262784,6.9924225,-11.551706694333333,12.384502496641423,16.868499999999997,1.4590789283333332,9.390358953597348,9.6640175,-0.046649040968932895,-0.29091314751294206,0.23274716896719364,1445591670618,"running"
-1.9334611340666668,5.635133152552196,7.5634125,-11.436595229333333,12.285907542062496,17.894082500000003,1.4236605365666668,9.168791686697997,7.619055,-0.08334293087836397,-0.3257936757876827,0.18417835339042274,1445591676661,"running"
-2.1263353753333334,5.456710845776508,7.7772749999999995,-11.859223003,11.792410701704007,16.308894999999996,1.6279227606,9.084629941713793,8.6345,-0.09138212206093943,-0.2545210720603001,0.25568005631778845,1445591682783,"running"
-1.8175986819,5.41044924640911,6.591935,-11.335743382533334,12.159130828683995,16.15812,1.5922982856666668,8.511494839846119,8.807672499999999,-0.2399629346397335,-0.28262380805374904,0.2098003039610076,1445591688747,"running"
-1.8609119629,4.999946466074796,6.49831,-11.54145757,11.72221805669892,17.183145000000003,1.5511337031333332,8.622242534206544,8.271384999999999,-0.13067517657978553,-0.26124304638160445,0.24072658536271063,1445591694790,"running"
-1.9881501719999999,4.611142796122885,6.1675,-11.329968660666667,11.792564217711522,16.1408025,1.4237170024666668,8.115249191511051,7.716555,-0.10867038120750405,-0.3579347721929718,0.2226094080868651,1445591700829,"running"
-2.330343157,4.916149835321251,7.317857500000001,-11.5976051324,11.91763154860299,15.68402,1.4106509133333334,8.431115384031786,8.0946125,-0.09428531322716273,-0.40673611860802045,0.23665890889961544,1445591706874,"running"
-1.8626306666666663,5.74967814594029,7.252342499999999,-11.732731440333334,12.038408389315702,18.08911,1.3032497094666666,9.03117181477121,8.963519999999999,-0.1612265325762235,-0.39182711650432944,0.21009480366656572,1445591712916,"running"
-2.37288879215,4.490985308953713,6.30837575,-11.557726348000001,11.0170909490082,15.767172500000001,1.4267259669999999,9.193038868283217,7.365405,-0.019648084852271448,-0.3045607120300769,0.2617283435406999,1445591718959,"running"
-1.8581288776666667,4.95351824208696,6.376264999999999,-11.53462524,11.82423498804715,17.564194999999998,1.4222289906666667,7.919640397142256,7.7473624999999995,-0.13324316679210785,-0.36188834468411385,0.24387060315054535,1445591725001,"running"
-1.4212870916666667,6.286732995837254,7.63758,-11.5837028576,12.670888611677618,18.8261675,1.1255341035333333,9.023200787254668,9.079867499999999,-0.22522963442056626,-0.42567722517604983,0.17291627792045702,1445591731045,"running"
-2.015090867666667,5.048578314792709,6.766595000000001,-11.714603379333333,12.413671459707887,18.503372499999998,1.315269079,8.52369381794557,7.570285,-0.08886151757492985,-0.4013997932072599,0.23409235547939036,1445591737086,"running"
-2.2858371956666668,4.622076886206575,6.3209402500000005,-11.634128152466667,11.462157643549316,17.180165,1.7302031427333338,8.410726148753923,8.6327,-0.02400243803544047,-0.3542882875631294,0.2057775924689382,1445591743131,"running"
-2.294244244333333,4.37587221833964,6.4755835,-11.509565942666667,11.537483620291706,16.964512499999998,1.7224236633333332,8.998091023933716,8.26391,-0.020899633284781168,-0.35639107238668566,0.2423901935475909,1445591749170,"running"
-2.1316089506666667,5.4642025595259085,7.086935,-11.456136039666667,12.111326616640637,16.04565,1.242334861,7.808488042398637,7.8059875,-0.11923032681731086,-0.3780924731842579,0.22572758082729388,1445591755214,"running"
